bathrooms,bedrooms,condition,floors,grade,sqft_above,sqft_basement,sqft_living,sqft_living15,sqft_lot,sqft_lot15,view,waterfront,yr_built,yr_renovated,yr_renovated_bool,zipcode,price,zipcode_price
1.0,3,4,1.0,6,900,0,900,1460,10511,10643,0,0,1961,0,0,98001,178500.0,9
1.75,5,3,1.0,7,1100,1070,2170,1810,9752,10609,0,0,1962,0,0,98003,278000.0,9
1.75,4,3,1.0,7,1460,910,2370,1450,10140,7800,0,0,1968,0,0,98001,305000.0,9
2.25,4,4,1.0,8,2410,0,2410,2720,16650,11141,0,0,1965,0,0,98006,711800.0,9
1.5,4,3,1.0,7,1280,0,1280,1310,7400,7400,0,0,1958,0,0,98008,367400.0,9
2.75,4,2,1.0,9,2720,2720,5440,1970,239580,40392,0,0,1969,0,0,98001,850000.0,9
2.5,3,3,2.0,9,2200,0,2200,2200,11000,12851,2,0,1978,0,0,98008,580000.0,9
1.0,3,3,1.0,7,1100,0,1100,1530,17334,18694,0,0,1978,0,0,98001,139000.0,9
3.0,4,4,2.0,7,2300,0,2300,940,7609,5937,0,0,1976,0,0,98002,224000.0,9
3.0,3,3,1.0,8,1420,870,2290,1890,15600,14143,0,0,1948,1990,1,98001,465000.0,9
1.5,3,4,1.0,7,1660,0,1660,2350,8797,10053,0,0,1956,0,0,98004,712500.0,9
2.25,4,4,1.0,7,1880,560,2440,1530,9320,9335,0,0,1957,0,0,98007,650000.0,9
2.5,4,4,2.0,8,2300,0,2300,2170,11165,11165,0,0,1979,0,0,98008,592000.0,9
2.5,3,4,2.0,9,2030,0,2030,2450,8398,8104,0,0,1975,0,0,98008,700000.0,9
2.0,3,3,1.0,7,1440,0,1440,1580,10111,10200,0,0,1963,0,0,98001,210000.0,9
2.5,3,3,2.0,8,2240,0,2240,2930,21477,21569,2,0,1995,0,0,98006,1080000.0,9
1.75,4,4,1.0,8,1370,580,1950,2120,13320,12051,0,0,1969,0,0,98007,635000.0,9
3.25,5,3,2.0,10,3850,1520,5370,2410,14091,12047,0,0,1918,2008,1,98004,3000000.0,9
3.0,3,3,1.0,9,1300,1030,2330,2330,7304,9518,0,0,1971,0,0,98005,516000.0,9
2.5,3,3,2.0,9,2290,0,2290,2290,5089,7984,0,0,2001,0,0,98006,585000.0,9
2.5,2,4,1.0,9,1260,1750,3010,3010,16050,11612,3,0,1976,0,0,98006,998160.0,9
3.0,4,5,1.0,10,2520,1380,3900,3410,9750,9450,4,0,1972,0,0,98006,1650000.0,9
2.5,4,3,2.0,8,2520,0,2520,2350,7205,7632,0,0,1987,0,0,98003,335000.0,9
2.0,2,5,1.0,5,850,850,1700,1380,3171,5906,0,0,1927,0,0,98002,189000.0,9
3.5,4,3,1.0,12,2910,2580,5490,4290,14300,13822,4,0,1996,0,0,98006,1785000.0,9
2.25,3,4,2.0,8,2100,0,2100,2420,8276,18135,1,0,1979,0,0,98008,600000.0,9
1.5,3,5,1.5,7,1690,0,1690,1570,9708,9858,0,0,1954,0,0,98006,430000.0,9
1.5,4,3,1.0,7,1890,420,2310,2840,13300,12744,0,0,1950,0,0,98004,1110000.0,9
2.5,3,4,1.0,7,1720,0,1720,1460,8550,8550,0,0,1968,0,0,98002,270000.0,9
2.5,4,3,1.0,8,1270,840,2110,2140,13939,8882,0,0,1978,0,0,98008,607500.0,9
2.25,4,4,1.0,8,1610,1060,2670,2470,14255,10290,0,0,1975,0,0,98006,437850.0,9
2.5,4,4,1.0,8,1450,670,2120,2120,9163,9166,0,0,1961,0,0,98006,550000.0,9
2.75,4,3,1.0,8,1620,770,2390,2390,9650,10000,2,0,1976,0,0,98003,379750.0,9
2.25,4,4,1.0,8,1430,1430,2860,2190,11545,11396,0,0,1966,0,0,98005,957000.0,9
2.5,2,5,2.0,10,2610,570,3180,3760,9400,9450,4,0,1985,0,0,98006,1411600.0,9
2.25,3,4,1.0,8,1640,0,1640,2110,8400,8400,0,0,1962,0,0,98006,515000.0,9
1.75,4,3,1.0,8,1640,570,2210,2070,6375,7210,0,0,1977,0,0,98003,263500.0,9
1.0,3,4,1.5,7,1620,0,1620,2440,30736,28826,0,0,1911,1977,1,98006,428750.0,9
1.75,4,4,1.0,7,1090,850,1940,1700,11500,8360,0,0,1955,0,0,98006,420000.0,9
3.5,4,3,2.0,12,3210,870,4080,4080,14450,12114,2,0,1998,0,0,98006,1285000.0,9
1.0,4,4,1.0,7,1340,0,1340,1090,7920,9600,0,0,1970,0,0,98001,205000.0,9
2.5,3,3,2.0,7,2244,0,2244,2077,4079,4078,0,0,2012,0,0,98001,269950.0,9
2.25,3,3,1.0,8,1290,360,1650,1650,7739,6033,0,0,1986,0,0,98003,225000.0,9
2.0,3,3,1.0,7,1410,0,1410,1410,8384,9205,0,0,1985,0,0,98001,205000.0,9
2.5,5,3,2.0,9,2900,0,2900,2910,9525,11854,0,0,1989,0,0,98006,720000.0,9
2.0,5,5,1.0,7,1740,340,2080,1510,16117,13068,0,0,1959,0,0,98001,254000.0,9
1.0,3,4,1.0,6,860,0,860,1290,33664,18287,0,0,1955,0,0,98001,199129.0,9
2.0,3,3,1.0,8,1260,450,1710,1760,7920,8120,0,0,1968,0,0,98003,237000.0,9
1.0,3,4,1.0,7,1250,0,1250,1680,8200,8633,0,0,1954,0,0,98003,282950.0,9
1.75,3,4,1.0,8,1900,0,1900,2510,13600,16600,0,0,1956,0,0,98004,1210000.0,9
1.75,3,4,1.0,8,1660,0,1660,2210,8208,11000,0,0,1965,0,0,98005,490000.0,9
2.0,4,4,2.0,8,2370,0,2370,2110,76665,19334,0,0,1978,0,0,98001,411000.0,9
2.0,3,3,1.0,7,1510,810,2320,2160,10960,10960,0,0,1956,0,0,98005,657500.0,9
3.25,5,3,1.0,11,2610,2570,5180,4050,19606,15296,0,0,1993,0,0,98006,1195000.0,9
2.5,5,3,1.0,8,1520,740,2260,2500,10087,9440,0,0,1967,0,0,98008,632000.0,9
2.75,5,3,2.0,9,2990,0,2990,2870,6768,6768,0,0,2014,0,0,98006,802541.0,9
1.5,4,3,1.0,7,900,470,1370,1370,7904,7900,0,0,1970,0,0,98001,190848.0,9
1.75,2,4,1.0,7,1048,1008,2056,2220,52333,6458,0,0,1980,0,0,98001,289000.0,9
2.5,3,3,2.0,9,2670,0,2670,2670,10338,8866,0,0,1987,0,0,98007,749000.0,9
1.5,4,4,1.0,7,1600,0,1600,1540,9289,9918,0,0,1959,0,0,98002,224000.0,9
1.75,4,3,1.0,7,880,850,1730,1570,11700,7820,0,0,1956,0,0,98008,465000.0,9
3.5,5,3,2.0,9,2410,890,3300,2540,7860,9920,0,0,2001,0,0,98006,789888.0,9
2.0,3,4,1.0,7,1360,0,1360,1390,9688,9685,0,0,1983,0,0,98003,244000.0,9
2.5,3,3,2.0,9,2029,0,2029,2029,3906,3920,0,0,2014,0,0,98003,384435.0,9
2.5,4,3,1.0,8,2070,2050,4120,3620,14866,19729,4,1,1965,0,0,98006,1851000.0,9
3.5,4,3,2.0,9,3906,0,3906,2673,9674,6500,2,0,2014,0,0,98001,549950.0,9
3.5,3,3,2.0,10,2920,700,3620,3680,8072,9624,0,0,1999,0,0,98006,1164000.0,9
2.25,3,3,1.0,9,1720,400,2120,2320,14915,13100,0,0,1979,0,0,98001,332000.0,9
3.0,4,3,2.0,12,6430,0,6430,3720,27517,14592,0,0,2001,0,0,98004,4489000.0,9
1.75,3,4,1.0,8,1480,450,1930,2320,10183,10000,0,0,1975,0,0,98006,583000.0,9
2.5,3,4,2.0,8,1830,790,2620,2620,14248,12343,0,0,1977,0,0,98004,680000.0,9
1.75,5,3,1.0,7,1000,1000,2000,2040,8713,8449,2,0,1962,0,0,98008,620000.0,9
2.0,4,4,1.0,8,1640,1150,2790,2400,8793,9286,0,0,1977,0,0,98006,723000.0,9
2.25,5,5,2.0,9,2700,0,2700,2630,9000,9000,0,0,1987,0,0,98007,898000.0,9
2.0,3,4,1.0,7,1810,0,1810,2230,12420,12330,0,0,1957,0,0,98008,555700.0,9
2.5,3,3,2.0,7,2099,0,2099,2099,4275,4275,0,0,2010,0,0,98002,289950.0,9
2.0,3,5,1.5,6,1710,0,1710,1030,4697,4705,0,0,1941,0,0,98002,233000.0,9
1.5,3,5,1.0,7,1670,0,1670,2077,8230,4910,0,0,1954,0,0,98001,227950.0,9
1.75,3,4,1.0,7,1440,0,1440,1440,7800,7800,0,0,1958,0,0,98008,491000.0,9
2.0,4,3,1.0,9,2260,0,2260,2650,10800,9900,0,0,1978,0,0,98007,685000.0,9
3.5,4,3,2.0,10,3120,710,3830,2190,8963,10777,0,0,2014,0,0,98004,1700000.0,9
2.25,4,4,1.0,9,1690,1230,2920,2710,17023,10681,0,0,1977,0,0,98006,707000.0,9
2.5,3,3,1.0,8,1650,1100,2750,2490,10000,10000,3,0,1967,0,0,98006,895000.0,9
3.0,4,3,2.0,8,2050,0,2050,2050,4000,4000,0,0,2014,0,0,98001,370228.0,9
1.5,3,3,1.0,7,1100,0,1100,1616,32700,32700,0,0,1967,0,0,98001,194820.0,9
2.25,4,4,2.0,7,2400,0,2400,1610,17842,12100,0,0,1973,0,0,98002,275000.0,9
3.25,5,3,2.0,12,4050,0,4050,4770,35600,33880,0,0,1990,0,0,98006,1005000.0,9
2.5,3,4,2.0,9,2420,0,2420,2630,9000,9000,0,0,1987,0,0,98007,752888.0,9
2.25,4,4,1.0,8,1380,650,2030,2230,8517,8824,0,0,1961,0,0,98006,500000.0,9
2.25,5,4,1.0,7,1500,1220,2720,2110,8800,8800,0,0,1958,0,0,98008,530000.0,9
2.5,4,5,2.0,8,2420,670,3090,2220,10730,7875,0,0,1985,0,0,98006,974350.0,9
1.75,3,3,1.0,8,1600,0,1600,1970,7232,8120,0,0,1966,0,0,98008,453000.0,9
2.5,3,3,2.0,7,1600,0,1600,1600,2231,2962,0,0,2003,0,0,98001,214000.0,9
3.5,5,3,2.0,12,4210,0,4210,4630,17258,17909,3,0,1995,0,0,98006,1365000.0,9
2.0,3,3,1.0,7,1460,0,1460,1540,7740,7644,0,0,1968,0,0,98003,225000.0,9
3.0,4,4,2.0,9,3510,0,3510,3000,12410,13209,0,0,1976,0,0,98005,970000.0,9
2.75,4,4,1.0,9,1480,1200,2680,2940,8500,8650,4,0,1962,0,0,98006,1242500.0,9
3.25,3,3,1.0,11,2650,1130,3780,3850,10623,11170,1,0,1999,0,0,98006,1153000.0,9
1.0,4,3,1.5,6,1610,0,1610,1270,24000,9600,0,0,1947,0,0,98001,235000.0,9
1.5,4,3,2.0,7,1400,0,1400,1580,8500,7650,0,0,1975,0,0,98001,257000.0,9
2.5,4,3,2.0,7,2160,0,2160,1790,8005,8016,0,0,1993,0,0,98001,220000.0,9
4.0,4,4,2.0,9,2790,0,2790,2740,16117,25369,0,0,1999,0,0,98005,865000.0,9
2.5,4,4,1.0,8,2030,0,2030,2130,9905,10008,0,0,1959,0,0,98006,621000.0,9
3.5,5,5,2.0,10,3180,0,3180,3670,14000,14450,0,0,1997,0,0,98006,760000.0,9
2.5,4,3,2.0,7,2789,0,2789,2547,3960,3960,0,0,2007,0,0,98001,272000.0,9
1.5,3,3,1.0,7,1090,500,1590,1950,8256,7840,1,0,1969,0,0,98003,284850.0,9
2.5,3,3,2.0,8,2370,0,2370,1870,6752,7455,0,0,1994,0,0,98003,310000.0,9
3.5,3,3,1.0,10,3110,0,3110,3110,14872,12433,0,0,2003,0,0,98004,2260000.0,9
1.75,5,4,1.0,8,1690,1690,3380,3260,20021,19809,0,0,1963,0,0,98004,1346400.0,9
6.0,5,3,2.0,12,5480,1640,7120,3440,40806,36859,4,0,2007,0,0,98006,900000.0,9
1.0,2,4,1.0,6,1020,0,1020,1200,5130,6497,0,0,1948,0,0,98002,175000.0,9
2.5,4,4,1.0,8,1300,1200,2500,2500,11070,11070,2,0,1964,0,0,98003,380000.0,9
1.75,3,3,1.0,8,1390,410,1800,2210,16026,13959,0,0,1972,0,0,98008,493500.0,9
2.5,6,5,1.0,8,1430,1390,2820,2070,8600,8900,0,0,1967,0,0,98006,893880.0,9
2.25,3,3,2.0,7,1630,0,1630,1410,10969,7920,0,0,1991,0,0,98001,265000.0,9
1.75,2,4,1.0,8,2050,0,2050,2980,11900,11900,0,0,1950,0,0,98004,1100000.0,9
2.75,4,3,2.0,8,2414,0,2414,1500,7693,7177,0,0,2006,0,0,98002,292000.0,9
1.5,3,4,1.0,7,1180,0,1180,1510,7700,8800,0,0,1959,0,0,98007,390000.0,9
2.5,3,3,2.0,7,2020,0,2020,1680,26670,10939,0,0,1987,0,0,98003,309900.0,9
2.5,3,3,2.0,7,2437,0,2437,2437,5136,4614,0,0,2011,0,0,98002,285000.0,9
2.5,4,3,2.0,7,1710,0,1710,1710,3500,3500,0,0,2014,0,0,98002,282900.0,9
2.5,3,3,2.0,9,2650,0,2650,2920,12247,8965,0,0,2002,0,0,98001,425000.0,9
2.75,4,3,1.5,8,1980,770,2750,3060,17789,11275,0,0,1914,1992,1,98004,1450000.0,9
2.25,4,4,1.0,8,1350,670,2020,2060,8400,8400,0,0,1961,0,0,98006,496600.0,9
1.0,3,4,1.0,7,1010,0,1010,1380,8848,10650,0,0,1968,0,0,98003,229900.0,9
2.0,3,5,1.0,7,1030,0,1030,1300,11118,7920,0,0,1970,0,0,98003,240000.0,9
2.75,6,4,1.0,7,1910,1370,3280,2550,16449,9532,0,0,1963,0,0,98007,730000.0,9
2.75,3,4,1.0,8,1570,630,2200,2680,9600,9896,3,0,1977,0,0,98003,375000.0,9
3.25,3,3,2.0,9,2630,1480,4110,2640,20900,14700,0,0,2002,0,0,98006,925000.0,9
1.0,3,4,1.0,7,1090,450,1540,1820,37950,24375,0,0,1959,0,0,98001,429000.0,9
2.5,4,3,2.0,9,2910,0,2910,2530,9000,9000,0,0,1989,0,0,98006,805000.0,9
3.25,5,4,2.0,9,2540,1200,3740,2920,11536,11258,0,0,1984,0,0,98006,915557.0,9
2.0,3,4,1.0,7,1150,520,1670,2020,8800,8250,0,0,1961,0,0,98008,520000.0,9
2.5,4,3,2.0,8,2717,0,2717,2550,4513,4841,0,0,2005,0,0,98001,338500.0,9
3.0,3,3,1.0,9,2960,770,3730,2280,35900,16026,0,0,1979,0,0,98008,825000.0,9
1.75,5,3,1.0,7,1050,900,1950,1660,8720,8030,0,0,1962,0,0,98001,274000.0,9
2.5,4,3,1.0,13,4500,0,4500,4760,35200,35200,0,0,1988,0,0,98006,2340000.0,9
1.75,4,3,1.0,8,1680,0,1680,1910,6758,7000,0,0,1974,0,0,98008,540400.0,9
2.5,3,3,2.0,7,1090,880,1970,2020,9607,9608,0,0,1988,0,0,98001,289000.0,9
1.5,3,3,1.0,8,1320,0,1320,2110,8114,8114,0,0,1951,0,0,98004,650000.0,9
2.5,3,3,2.0,7,1500,0,1500,2700,3060,7734,0,0,1994,0,0,98006,295000.0,9
1.75,3,3,1.0,7,1290,0,1290,1410,8250,7823,0,0,1983,0,0,98001,220000.0,9
1.0,3,4,1.0,6,1270,0,1270,1210,8000,7875,0,0,1959,0,0,98008,475000.0,9
1.75,4,4,1.0,7,850,850,1700,1610,10642,11200,0,0,1954,0,0,98006,437000.0,9
2.25,4,3,1.0,9,2620,0,2620,2370,10920,11907,0,0,1965,0,0,98005,950000.0,9
3.25,4,3,2.0,11,3150,1270,4420,2760,7850,8525,4,1,2001,0,0,98008,2700000.0,9
1.75,3,4,1.0,7,1410,0,1410,1880,15120,15120,0,0,1950,0,0,98004,760000.0,9
1.75,4,3,1.0,8,2350,0,2350,3050,18800,14640,2,0,1959,0,0,98005,620000.0,9
1.5,3,4,1.0,8,1110,1110,2220,2220,8994,8994,0,0,1962,0,0,98006,500000.0,9
2.5,3,3,2.0,7,1805,0,1805,2095,3402,3402,0,0,2009,0,0,98002,266000.0,9
1.0,3,3,1.0,7,1520,0,1520,1470,9030,8712,0,0,1956,0,0,98007,522500.0,9
1.75,3,4,1.0,7,1580,0,1580,1480,14400,9600,0,0,1981,0,0,98001,225000.0,9
3.0,4,3,2.0,8,2720,820,3540,2780,10202,10714,0,0,1988,0,0,98006,1027500.0,9
1.5,3,3,1.0,7,1450,0,1450,1490,7000,7245,0,0,1955,0,0,98007,419900.0,9
2.5,3,3,2.0,8,2240,0,2240,2190,7565,8254,0,0,1999,0,0,98003,349950.0,9
2.0,3,4,1.0,7,1050,0,1050,1690,18304,15675,0,0,1953,0,0,98001,250000.0,9
1.75,3,3,1.0,7,1830,0,1830,1600,7371,7700,0,0,1957,0,0,98008,544950.0,9
2.0,4,5,1.5,6,1470,700,2170,1030,5404,5477,0,0,1920,0,0,98002,250000.0,9
2.5,4,3,2.0,7,2130,0,2130,3220,4496,5400,0,0,2004,0,0,98001,215000.0,9
2.25,3,3,2.0,9,2520,0,2520,1490,78408,29972,0,0,1988,0,0,98001,449888.0,9
2.0,2,5,1.0,8,1640,1000,2640,2880,13939,14810,1,0,1963,0,0,98006,850000.0,9
2.5,5,4,2.0,8,2530,0,2530,2480,8564,8714,0,0,1976,0,0,98006,875000.0,9
1.0,3,3,1.0,7,1040,0,1040,1200,8125,9375,0,0,1956,0,0,98003,210000.0,9
2.5,5,3,2.0,7,2025,0,2025,1664,7760,9000,0,0,2007,0,0,98001,260000.0,9
3.0,6,3,2.0,7,2180,0,2180,2214,7956,7684,0,0,1980,0,0,98003,235000.0,9
2.75,4,5,1.5,8,2110,0,2110,2420,8190,8400,0,0,1966,0,0,98008,746000.0,9
2.5,3,4,1.0,10,1750,1670,3420,2900,25150,19604,0,0,1987,0,0,98006,789900.0,9
2.0,3,3,1.0,8,2240,0,2240,2200,11250,12500,0,0,1968,0,0,98008,555000.0,9
2.5,3,3,2.0,11,2979,0,2979,3890,17313,14797,2,0,1993,0,0,98006,912000.0,9
2.25,4,3,2.0,8,3220,0,3220,2500,8436,7632,0,0,1968,0,0,98008,800000.0,9
2.0,5,3,1.0,7,1110,920,2030,1930,9804,7990,0,0,1963,0,0,98008,472000.0,9
1.75,3,3,1.0,7,1380,500,1880,3550,13300,10883,0,0,1967,0,0,98004,725000.0,9
1.0,3,5,1.0,6,990,0,990,1010,7420,7420,0,0,1960,0,0,98002,208000.0,9
2.0,4,4,1.0,7,1180,1010,2190,2160,14439,14439,0,0,1977,0,0,98001,280000.0,9
2.0,3,5,1.0,7,1990,0,1990,2120,7405,6462,0,0,1971,0,0,98006,510000.0,9
2.5,4,4,1.0,8,1680,1410,3090,2690,9238,8500,3,0,1967,0,0,98006,940000.0,9
2.25,3,4,2.0,7,1560,0,1560,1920,8280,8120,0,0,1979,0,0,98001,239950.0,9
2.25,2,4,2.0,9,1800,0,1800,1800,2819,2755,2,0,1979,0,0,98008,542000.0,9
2.25,4,4,1.0,9,2080,1160,3240,2300,11131,12150,0,0,1953,0,0,98004,1590000.0,9
2.5,5,4,1.0,8,1650,1400,3050,2970,8200,8792,4,0,1962,0,0,98006,1030000.0,9
2.75,3,3,2.0,10,2440,630,3070,3490,10739,11913,0,0,1987,0,0,98004,1000750.0,9
1.5,4,3,2.0,7,1930,0,1930,1580,15531,7800,0,0,1979,0,0,98003,275000.0,9
3.5,4,3,2.0,10,3410,0,3410,2650,10769,10058,0,0,2008,0,0,98004,1405000.0,9
1.0,4,4,2.0,7,2420,0,2420,1630,15520,9965,0,0,1945,0,0,98006,550000.0,9
3.5,4,3,2.0,10,2820,0,2820,2630,7809,7904,0,0,1995,0,0,98004,1450000.0,9
2.25,3,4,1.0,8,1510,720,2230,2010,13100,10650,0,0,1974,0,0,98006,491500.0,9
1.75,3,4,1.0,8,1700,900,2600,2940,15064,14984,0,0,1967,0,0,98004,860000.0,9
2.0,4,3,1.0,7,1040,540,1580,1550,8000,8000,0,0,1967,0,0,98003,245000.0,9
2.0,3,4,1.0,7,1730,0,1730,2470,12219,13594,0,0,1986,0,0,98004,625000.0,9
2.5,4,3,2.0,9,2628,0,2628,2849,11466,10909,0,0,2014,0,0,98001,499160.0,9
2.5,4,3,2.0,10,2970,0,2970,2740,9072,8729,0,0,1991,0,0,98006,845000.0,9
2.5,3,3,2.0,8,1930,0,1930,2050,4000,4000,0,0,2014,0,0,98001,345500.0,9
2.5,5,3,2.0,9,3370,0,3370,2470,8113,8113,0,0,2005,0,0,98004,1245000.0,9
2.5,4,3,2.0,9,2810,0,2810,2800,10613,9933,0,0,1989,0,0,98006,810000.0,9
3.75,4,3,2.0,11,5980,1640,7620,2840,29536,20809,3,0,2005,0,0,98006,1680000.0,9
1.75,3,3,2.0,7,1370,0,1370,1530,8006,8006,0,0,1990,0,0,98001,160000.0,9
1.75,3,3,1.0,9,2130,0,2130,2370,20423,20875,0,0,1953,0,0,98004,667500.0,9
1.5,4,5,1.0,6,1570,0,1570,1140,6717,6716,0,0,1911,0,0,98002,229950.0,9
2.5,3,3,1.0,9,1840,0,1840,2730,9900,9900,0,0,1978,0,0,98007,552000.0,9
2.5,3,3,2.0,8,2594,0,2594,2981,4455,4950,0,0,2012,0,0,98001,351000.0,9
2.0,5,4,1.0,7,1540,1160,2700,2040,10875,7464,0,0,1962,0,0,98007,580000.0,9
3.25,5,4,1.0,11,3070,1700,4770,3530,50094,38917,0,0,1973,0,0,98005,1040000.0,9
2.5,3,4,1.0,10,2450,960,3410,3410,13809,14245,3,0,1973,0,0,98003,649000.0,9
1.75,3,4,1.0,7,1420,0,1420,1660,8738,8738,0,0,1966,0,0,98002,234000.0,9
2.0,4,4,1.0,7,1470,0,1470,1460,10291,9601,0,0,1963,0,0,98008,465000.0,9
2.5,3,3,2.0,8,1530,0,1530,1530,3464,3446,0,0,1998,0,0,98007,546000.0,9
1.75,4,3,1.0,7,1700,0,1700,1280,6000,6000,0,0,1967,0,0,98002,148900.0,9
1.5,3,4,1.0,7,1740,0,1740,1390,9038,9770,0,0,1955,0,0,98007,472000.0,9
2.25,4,4,1.0,8,1300,870,2170,2170,9665,12054,0,0,1976,0,0,98006,488800.0,9
2.25,1,3,1.5,7,1560,500,2060,2060,10600,11880,0,0,1927,1983,1,98003,360000.0,9
1.75,2,4,1.5,6,1520,374,1894,1820,52769,50529,0,0,1936,0,0,98001,280000.0,9
1.0,3,4,1.0,7,1220,0,1220,1260,22443,19950,0,0,1972,0,0,98001,201000.0,9
2.0,3,3,1.0,7,1330,0,1330,1510,8748,8584,0,0,1986,0,0,98003,205500.0,9
1.0,2,5,1.0,7,1040,0,1040,1300,11500,11954,0,0,1947,0,0,98003,225000.0,9
2.5,4,3,2.0,8,2540,0,2540,1990,6491,8447,0,0,1997,0,0,98008,750000.0,9
3.5,4,4,2.0,11,3930,1040,4970,3580,16582,13335,3,0,1992,0,0,98006,1436000.0,9
3.75,5,3,2.0,12,3970,1050,5020,4190,8694,11275,1,0,2007,0,0,98004,3650000.0,9
1.75,3,4,1.0,7,1140,0,1140,1280,10400,9800,0,0,1983,0,0,98003,250000.0,9
1.5,3,3,2.0,6,1280,0,1280,1150,3640,4105,0,0,1983,0,0,98002,184500.0,9
1.5,3,4,1.0,7,1820,0,1820,1380,10608,8976,0,0,1962,0,0,98003,264000.0,9
2.5,4,3,2.0,7,3504,0,3504,2790,6000,5231,0,0,2006,0,0,98001,330000.0,9
3.25,4,4,1.0,9,2010,1510,3520,2630,19354,19354,2,0,1978,0,0,98006,1110000.0,9
2.5,5,3,1.0,8,1690,810,2500,2130,12220,12000,0,0,1962,0,0,98003,305000.0,9
1.0,2,4,1.0,7,1050,0,1050,3360,8750,20115,0,0,1951,0,0,98004,800000.0,9
2.5,3,4,1.0,8,1230,890,2120,2690,10021,10183,0,0,1976,0,0,98006,625000.0,9
2.25,3,5,1.0,8,1280,810,2090,3090,45535,12889,2,0,1952,0,0,98006,693000.0,9
1.75,3,4,1.0,8,1370,480,1850,1880,8823,7580,0,0,1973,0,0,98008,605000.0,9
2.0,3,3,1.0,7,1020,1000,2020,1670,8118,8118,0,0,1963,0,0,98008,507500.0,9
2.25,3,3,1.0,7,1250,440,1690,1670,7292,7747,0,0,1985,0,0,98003,242000.0,9
2.25,3,3,1.0,8,1290,550,1840,2110,8400,8400,0,0,1961,0,0,98006,472800.0,9
2.5,4,3,2.0,8,2434,0,2434,2434,4400,4400,0,0,2007,0,0,98001,285000.0,9
2.0,4,5,1.0,8,2220,310,2530,2500,15520,13300,0,0,1964,0,0,98005,813500.0,9
1.5,3,1,1.0,8,1910,0,1910,2850,21374,16167,0,0,1955,0,0,98004,1500000.0,9
4.75,5,4,2.0,11,4440,1760,6200,2940,13873,13525,4,1,1989,0,0,98008,3300000.0,9
2.75,4,4,1.0,8,1790,520,2310,2230,7851,7359,0,0,1989,0,0,98006,592100.0,9
3.5,5,3,2.0,11,4450,780,5230,2310,8960,9603,0,0,2014,0,0,98004,1987500.0,9
2.25,4,4,2.0,8,2420,0,2420,2870,15482,13905,0,0,1925,1997,1,98004,975000.0,9
2.75,4,3,2.0,9,2656,0,2656,1860,21195,16510,0,0,2014,0,0,98001,495000.0,9
2.5,3,3,2.0,8,1900,0,1900,1880,3255,3350,0,0,1988,2000,1,98007,550000.0,9
1.0,3,4,1.0,7,1220,0,1220,1320,7200,7200,0,0,1965,0,0,98008,447000.0,9
1.75,3,4,1.0,7,1420,0,1420,2250,5170,7700,0,0,1963,0,0,98007,461000.0,9
3.5,5,4,2.0,11,4320,0,4320,4320,40816,44584,0,0,1997,0,0,98004,1670000.0,9
2.75,5,4,1.0,9,1660,1220,2880,3750,20274,20220,3,0,1959,0,0,98004,1795000.0,9
3.5,5,3,2.0,11,4590,880,5470,3600,35071,35074,0,0,1976,0,0,98005,975000.0,9
1.0,3,3,1.0,7,960,450,1410,2410,9656,9384,0,0,1953,0,0,98004,920000.0,9
3.5,4,3,2.0,11,4230,0,4230,3980,20377,20489,0,0,1997,0,0,98004,2075000.0,9
2.5,3,4,1.0,8,1730,1120,2850,2820,10474,10474,0,0,1954,0,0,98004,1150000.0,9
3.5,4,3,2.0,12,4870,0,4870,5000,39190,33880,0,0,1995,0,0,98006,1835000.0,9
2.25,3,3,1.0,7,1090,500,1590,1540,11745,12530,0,0,1978,0,0,98001,190000.0,9
1.75,5,4,1.0,7,1020,1020,2040,1720,5280,7344,0,0,1961,0,0,98007,520000.0,9
2.25,4,4,2.0,9,2940,0,2940,3410,20384,19910,0,0,1970,0,0,98004,1388000.0,9
2.5,4,4,1.0,9,1820,660,2480,2910,12688,11979,0,0,1967,0,0,98004,1013050.0,9
1.0,3,5,1.5,6,1500,140,1640,2190,12855,11262,0,0,1920,0,0,98004,1014250.0,9
0.0,0,4,1.0,7,844,0,844,1380,4269,9600,0,0,1913,0,0,98001,139950.0,9
2.0,4,3,1.0,7,1450,0,1450,1430,7560,7560,0,0,1967,0,0,98001,234950.0,9
1.0,3,5,1.0,7,1020,0,1020,1210,9835,9622,0,0,1955,0,0,98006,485000.0,9
1.5,4,4,1.0,7,1050,500,1550,1640,19800,22654,0,0,1969,0,0,98001,252000.0,9
3.5,4,3,2.0,10,4150,0,4150,3618,16197,15210,0,0,2006,0,0,98003,550000.0,9
1.0,2,4,1.0,7,1050,0,1050,1380,60113,27442,0,0,1943,0,0,98001,415000.0,9
1.0,2,3,1.0,7,1380,350,1730,1310,9610,9812,0,0,1962,0,0,98001,200000.0,9
2.75,2,3,1.5,5,1590,0,1590,1310,20917,6000,0,0,1920,0,0,98001,199950.0,9
1.0,3,3,1.0,7,1220,0,1220,1420,7771,7674,0,0,1963,0,0,98008,405000.0,9
1.75,4,4,1.0,7,1710,0,1710,1480,10440,10440,0,0,1955,0,0,98006,525000.0,9
1.75,3,5,1.0,6,2080,0,2080,1690,12522,11200,0,0,1950,0,0,98001,249900.0,9
1.5,3,4,1.0,7,1000,0,1000,1520,13991,11465,0,0,1956,0,0,98006,390000.0,9
